date,gross,idx
2005-10-04,1.0,1.1383144826579186
2005-10-05,1.0,1.1132782009036917
2005-10-06,1.0,1.1012233559714997
2005-10-07,1.0,1.1081289247213892
2005-10-10,1.0,1.0984512962977346
2005-10-11,1.0,1.0919359646217957
2005-10-12,1.0,1.0771516333557931
2005-10-13,1.0,1.0751446779382956
2005-10-14,1.0,1.0897412983960943
2005-10-17,0.98,1.0958624222430644
2005-10-18,0.98,1.0814998233278414
2005-10-19,0.98,1.0943506379833654
2005-10-20,0.98,1.0791149984889927
2005-10-21,0.98,1.086599039144505
2005-10-24,0.98,1.1084219494271301
2005-10-25,0.98,1.1057047275146568
2005-10-26,0.98,1.100854403087134
2005-10-27,0.98,1.0803824984178159
2005-10-28,0.98,1.0962106681278503
2005-10-31,0.98,1.1128184843752151
2005-11-01,0.98,1.1111878413016765
2005-11-02,0.98,1.1294050611914057
2005-11-03,0.98,1.1358370648923133
2005-11-04,0.98,1.1351320949524795
2005-11-07,0.98,1.1382709601659642
2005-11-08,0.98,1.132819507514479
2005-11-09,0.98,1.136289582505651
2005-11-10,0.98,1.1423750639282764
2005-11-11,0.98,1.1480276927806394
2005-11-14,0.98,1.1462085801622763
2005-11-15,0.98,1.138620606979092
2005-11-16,0.98,1.140725055886794
2005-11-17,0.98,1.1579015740425873
2005-11-18,0.98,1.163838757514696
2005-11-21,0.98,1.1738275663678976
2005-11-22,0.98,1.1811385145350546
2005-11-23,0.98,1.183957276468184
2005-11-25,0.98,1.186887450674762
2005-11-28,0.98,1.1712641230440402
2005-11-29,0.98,1.1718641316290483
2005-11-30,0.98,1.1734892883048025
2005-12-01,0.98,1.1934032616288968
2005-12-02,0.98,1.195135361102505
2005-12-05,0.98,1.1913278258549438
2005-12-06,0.98,1.1936159584158754
2005-12-07,0.98,1.188811239631975
2005-12-08,0.98,1.1926228215750494
2005-12-09,0.98,1.1971381244148211
2005-12-12,0.98,1.1991974282568287
2005-12-13,0.98,1.2024330687736122
2005-12-14,0.98,1.205834022253053
2005-12-15,0.98,1.201437314286231
2005-12-16,0.98,1.199082763295535
2005-12-19,0.98,1.184615791686149
2005-12-20,0.98,1.1859037408530115
2005-12-21,0.98,1.1950037968866498
2005-12-22,0.98,1.2039415907408706
2005-12-23,0.98,1.2076777100626475
2005-12-27,0.98,1.1950569752749385
2005-12-28,0.98,1.2003339329833371
2005-12-29,0.98,1.1996416958135003
2005-12-30,0.98,1.1938666661696442
2006-01-03,0.98,1.2136109272490956
2006-01-04,0.98,1.2250028469887317
2006-01-05,0.98,1.2279925315755504
2006-01-06,0.98,1.2423276143558104
2006-01-09,0.98,1.253704550312321
2006-01-10,0.98,1.2573782774362465
2006-01-11,0.98,1.261988680271919
2006-01-12,0.98,1.2544722905688743
2006-01-13,0.98,1.2566209300990463
2006-01-17,0.98,1.252830265917975
2006-01-18,0.98,1.2498487698629814
2006-01-19,0.98,1.2645730861235784
2006-01-20,0.98,1.2464319093068699
2006-01-23,0.98,1.250409950907297
2006-01-24,0.98,1.2626155996703108
2006-01-25,0.98,1.2614940585574044
2006-01-26,0.98,1.2763489491067603
2006-01-27,0.98,1.285163174268255
2006-01-30,0.98,1.289687998704861
2006-01-31,0.98,1.2922280461843842
2006-02-01,0.98,1.2952663795054047
2006-02-02,0.98,1.2846801843507007
2006-02-03,0.98,1.2793577479494398
2006-02-06,0.98,1.2834440233182294
2006-02-07,0.98,1.2658890700351528
2006-02-08,0.98,1.271363200777306
2006-02-09,0.98,1.27146215974589
2006-02-10,0.98,1.2697536700073964
2006-02-13,0.98,1.2606222177991417
2006-02-14,0.98,1.2721831839481526
2006-02-15,0.98,1.278057147770918
2006-02-16,0.98,1.2903848672985947
2006-02-17,0.98,1.2919704239188292
2006-02-21,0.98,1.2895526681430982
2006-02-22,0.98,1.2987713087121833
2006-02-23,0.98,1.2970770245188419
2006-02-24,0.98,1.3027897915182234
2006-02-27,0.98,1.3071287413943031
2006-02-28,0.98,1.294395176783318
2006-03-01,0.98,1.3118256805109243
2006-03-02,0.98,1.3131694844916082
2006-03-03,0.98,1.3118620730465569
2006-03-06,0.98,1.300064747566794
2006-03-07,0.98,1.2856483077567185
2006-03-08,0.98,1.2849489163969117
2006-03-09,0.98,1.2804848730169436
2006-03-10,0.98,1.290655883281981
2006-03-13,0.98,1.296156074520839
2006-03-14,0.98,1.311372363399652
2006-03-15,0.98,1.3217630139214267
2006-03-16,0.98,1.3237993701389943
2006-03-17,0.98,1.3265937236436345
2006-03-20,0.98,1.3238838336349374
2006-03-21,0.98,1.3133331765792424
2006-03-22,0.98,1.3232065921785152
2006-03-23,0.98,1.3260395588291813
2006-03-24,0.98,1.3331655959588402
2006-03-27,0.98,1.3345269058710438
2006-03-28,0.98,1.329353698421144
2006-03-29,0.98,1.3460118486427686
2006-03-30,0.98,1.3468337827888237
2006-03-31,0.98,1.3466753831225544
2006-04-03,0.98,1.3438375807238143
2006-04-04,0.98,1.3502279232323051
2006-04-05,0.98,1.359664803587763
2006-04-06,0.98,1.3600758047912798
2006-04-07,0.98,1.3465002014038219
2006-04-10,0.98,1.3424805752417102
2006-04-11,0.98,1.3267149814948869
2006-04-12,0.98,1.3320737594366505
2006-04-13,0.98,1.3364216226379237
2006-04-17,0.98,1.3371392081928468
2006-04-18,0.98,1.3639743095577235
2006-04-19,0.98,1.3763554965533114
2006-04-20,0.98,1.3738327239920844
2006-04-21,0.98,1.3729181913983635
2006-04-24,0.98,1.3678589617091763
2006-04-25,0.98,1.3630630430188955
2006-04-26,0.98,1.3642484907615098
2006-04-27,0.98,1.3615385980180847
2006-04-28,0.98,1.3656644411489292
2006-05-01,0.98,1.3624493434836118
2006-05-02,0.98,1.3701114785781807
2006-05-03,0.98,1.368114041121841
2006-05-04,0.98,1.376763574686351
2006-05-05,0.98,1.3909124709660854
2006-05-08,0.98,1.3922387305991344
2006-05-09,0.98,1.3932779786137997
2006-05-10,0.98,1.3901261251777535
2006-05-11,0.98,1.3671980621819504
2006-05-12,0.98,1.3444106887467344
2006-05-15,0.98,1.3334191177058208
2006-05-16,0.98,1.3310701878727642
2006-05-17,0.98,1.306406406548064
2006-05-18,0.98,1.2950339226963692
2006-05-19,0.98,1.3008631491002958
2006-05-22,0.98,1.2853957880835072
2006-05-23,0.98,1.2836413298409344
2006-05-24,0.98,1.2782156667162585
2006-05-25,0.98,1.3002946072895833
2006-05-26,0.98,1.3117251904767016
2006-05-30,0.98,1.288514329124883
2006-05-31,0.98,1.303942320644874
2006-06-01,0.98,1.3230630169438804
2006-06-02,0.98,1.3278961340903916
2006-06-05,0.98,1.2973954606094682
2006-06-06,0.98,1.2874565528424031
2006-06-07,0.98,1.277771011785106
2006-06-08,0.98,1.2701637892523272
2006-06-09,0.98,1.2684794572907414
2006-06-12,0.6,1.2373836428623013
2006-06-13,0.6,1.2159267558937255
2006-06-14,0.6,1.2256189507429989
2006-06-15,0.98,1.2656130532820034
2006-06-16,0.6,1.258009752276237
2006-06-19,0.6,1.2406125607282064
2006-06-20,0.6,1.23906065372237
2006-06-21,0.6,1.2600938068649539
2006-06-22,0.6,1.2547531679542268
2006-06-23,0.6,1.2608334938390167
2006-06-26,0.98,1.2693125187407694
2006-06-27,0.6,1.2519876257564708
2006-06-28,0.6,1.256568602191779
2006-06-29,0.98,1.2940404324796537
2006-06-30,0.98,1.3026252067315556
2006-07-03,0.98,1.3124182551587957
2006-07-05,0.98,1.296293786706638
2006-07-06,0.98,1.2981573491660634
2006-07-07,0.98,1.2837279849940089
2006-07-10,0.98,1.2806922463555572
2006-07-11,0.98,1.2872168064898513
2006-07-12,0.6,1.2717713381950502
2006-07-13,0.6,1.2488023577495149
2006-07-14,0.6,1.2391114241135608
2006-07-17,0.6,1.231067862861391
2006-07-18,0.6,1.2301240512277458
2006-07-19,0.6,1.262237822342342
2006-07-20,0.6,1.2389205003553554
2006-07-21,0.15,1.2208749313776295
2006-07-24,0.6,1.2485356247372594
2006-07-25,0.6,1.2618875157844753
2006-07-26,0.6,1.2625849148015973
2006-07-27,0.6,1.2521084579244381
2006-07-28,0.6,1.272017269304589
2006-07-31,0.6,1.2746684295085429
2006-08-01,0.6,1.262352342775529
2006-08-02,0.6,1.2746265846729052
2006-08-03,0.6,1.2822728949550934
2006-08-04,0.6,1.2777524429917773
2006-08-07,0.6,1.2714590497337233
2006-08-08,0.6,1.2620347481195051
2006-08-09,0.6,1.2538026382231253
2006-08-10,0.6,1.2602796305398507
2006-08-11,0.6,1.2508259188828201
2006-08-14,0.6,1.2518800114770123
2006-08-15,0.6,1.2765001612377296
2006-08-16,0.98,1.2960155748241726
2006-08-17,0.98,1.299762233670671
2006-08-18,0.98,1.3026288631574867
2006-08-21,0.6,1.295143691249737
2006-08-22,0.98,1.2983825192365008
2006-08-23,0.6,1.2875683170527485
2006-08-24,0.6,1.2878539422023103
2006-08-25,0.6,1.2893542993699705
2006-08-28,0.6,1.2982438804072676
2006-08-29,0.98,1.3061045934188023
2006-08-30,0.98,1.311579326782944
2006-08-31,0.98,1.3153894550246226
2006-09-01,0.98,1.3214838252296157
2006-09-05,0.98,1.3281447945806457
2006-09-06,0.6,1.305472014638425
2006-09-07,0.6,1.2972518841556266
2006-09-08,0.6,1.300744619544473
2006-09-11,0.6,1.2955187430814203
2006-09-12,0.98,1.3170564787579735
2006-09-13,0.98,1.327555306430763
2006-09-14,0.98,1.3223543899852437
2006-09-15,0.98,1.3256600506664897
2006-09-18,0.98,1.3287738567956755
2006-09-19,0.98,1.3216503680826683
2006-09-20,0.98,1.328124423477262
2006-09-21,0.98,1.319572186222544
2006-09-22,0.6,1.3106540228934584
2006-09-25,0.98,1.3215225676013551
2006-09-26,0.98,1.3315162744637692
2006-09-27,0.98,1.3361122243051555
2006-09-28,0.98,1.3388993812439272
2006-09-29,0.98,1.3333903821561766
2006-10-02,0.98,1.3254638331688091
2006-10-03,0.98,1.3205035828677376
2006-10-04,0.98,1.3402938578285297
2006-10-05,0.98,1.3551785195898274
2006-10-06,0.98,1.3511480119130121
2006-10-09,0.98,1.3577538431925136
2006-10-10,0.98,1.3629484138485575
2006-10-11,0.98,1.3583373145245623
2006-10-12,0.98,1.3784794069014037
2006-10-13,0.98,1.3852477901797975
2006-10-16,0.98,1.396228235817108
2006-10-17,0.98,1.3878109727990227
2006-10-18,0.98,1.3882633638481143
2006-10-19,0.98,1.3933050994665008
2006-10-20,0.98,1.3873748988252497
2006-10-23,0.98,1.3927275665260415
2006-10-24,0.98,1.3945578355043924
2006-10-25,0.98,1.4030351565604644
2006-10-26,0.98,1.4141741479423864
2006-10-27,0.98,1.400985740620318
2006-10-30,0.98,1.4026936208046776
2006-10-31,0.98,1.4025667934305976
2006-11-01,0.98,1.386542244828177
2006-11-02,0.98,1.3868687094773235
2006-11-03,0.98,1.388887952464047
2006-11-06,0.98,1.407442764194658
2006-11-07,0.98,1.4117387897918101
2006-11-08,0.98,1.4190217117085862
2006-11-09,0.98,1.4125250674611332
2006-11-10,0.98,1.4187575269331716
2006-11-13,0.98,1.4239529099311645
2006-11-14,0.98,1.4388143531273112
2006-11-15,0.98,1.4488105067905284
2006-11-16,0.98,1.4484892745123845
2006-11-17,0.98,1.4469793923565621
2006-11-20,0.98,1.4496961314587695
2006-11-21,0.98,1.457471883589035
2006-11-22,0.98,1.464167143931094
2006-11-24,0.98,1.4641953001843786
2006-11-27,0.98,1.4366720891544977
2006-11-28,0.98,1.4394702904174606
2006-11-29,0.98,1.4568613353832331
2006-11-30,0.98,1.4637434069199837
2006-12-01,0.98,1.4592687833195415
2006-12-04,0.98,1.4788368712667121
2006-12-05,0.98,1.4849586179514738
2006-12-06,0.98,1.4848556109847197
2006-12-07,0.98,1.4800351677979773
2006-12-08,0.98,1.4812585626126433
2006-12-11,0.98,1.481233106580901
2006-12-12,0.98,1.4727633300263812
2006-12-13,0.98,1.473420733112127
2006-12-14,0.98,1.4839180881459537
2006-12-15,0.98,1.481710728997168
2006-12-18,0.98,1.469415083958678
2006-12-19,0.98,1.4709565429459286
2006-12-20,0.98,1.4725890582309455
2006-12-21,0.98,1.4653850672667934
2006-12-22,0.98,1.461416176707725
2006-12-26,0.98,1.467973178290599
2006-12-27,0.98,1.4810219118536612
2006-12-28,0.98,1.478536033898211
2006-12-29,0.98,1.4719508492257425
2007-01-03,0.98,1.4692057153817346
2007-01-04,0.98,1.4700940132032385
2007-01-05,0.98,1.4563116057216259
2007-01-08,0.98,1.460350912369437
2007-01-09,0.98,1.4617318671263801
2007-01-10,0.98,1.4672337671515379
2007-01-11,0.98,1.4807163063502555
2007-01-12,0.98,1.4931326671197473
2007-01-16,0.98,1.4930802545245585
2007-01-17,0.98,1.4927485617679075
2007-01-18,0.98,1.4790411024447407
2007-01-19,0.98,1.4895402285229669
2007-01-22,0.98,1.4815199188893247
2007-01-23,0.98,1.494672802281149
2007-01-24,0.98,1.5095074752815765
2007-01-25,0.98,1.4943416078503218
2007-01-26,0.98,1.4981431718537863
2007-01-29,0.98,1.5004429125899978
2007-01-30,0.98,1.5101250040186291
2007-01-31,0.98,1.5183118023604587
2007-02-01,0.98,1.5318301131664067
2007-02-02,0.98,1.534969969407085
2007-02-05,0.98,1.5349808872786013
2007-02-06,0.98,1.5400107495572661
2007-02-07,0.98,1.5466537755646326
2007-02-08,0.98,1.5467939440567016
2007-02-09,0.98,1.5334961661742263
2007-02-12,0.98,1.5275378789606913
2007-02-13,0.98,1.5407250083984234
2007-02-14,0.98,1.553423647015952
2007-02-15,0.98,1.5584715958706916
2007-02-16,0.98,1.5614670805252364
2007-02-20,0.98,1.5724010299098687
2007-02-21,0.98,1.5756729050111724
2007-02-22,0.98,1.5784119300171986
2007-02-23,0.98,1.5760284392378214
2007-02-26,0.98,1.573967382724272
2007-02-27,0.98,1.5166893502014651
2007-02-28,0.98,1.5223271184983247
2007-03-01,0.98,1.515953137638166
2007-03-02,0.98,1.491540233002647
2007-03-05,0.98,1.4651220148249593
2007-03-06,0.98,1.495404474927796
2007-03-07,0.98,1.4942927582459398
2007-03-08,0.98,1.507642585882041
2007-03-09,0.98,1.5120703769883843
2007-03-12,0.98,1.5178169461868471
2007-03-13,0.98,1.4839625790302662
2007-03-14,0.98,1.490319775454305
2007-03-15,0.98,1.5019881426859354
2007-03-16,0.98,1.4972349049568856
2007-03-19,0.98,1.5137732224226579
2007-03-20,0.98,1.525175484312363
2007-03-21,0.98,1.5499054864418798
2007-03-22,0.98,1.5526653997612723
2007-03-23,0.98,1.5572228266212735
2007-03-26,0.98,1.5563555554040835
2007-03-27,0.98,1.5474539231697015
2007-03-28,0.98,1.5361989475787112
2007-03-29,0.98,1.5398632679183453
2007-03-30,0.98,1.542474892025731
2007-04-02,0.98,1.549390153039486
2007-04-03,0.98,1.5638210660111598
2007-04-04,0.98,1.5665790148428052
2007-04-05,0.98,1.5735001881561272
2007-04-09,0.98,1.5762352704067424
2007-04-10,0.98,1.5810282396163071
2007-04-11,0.98,1.572229620760473
2007-04-12,0.98,1.5854777374819384
2007-04-13,0.98,1.593387500889847
2007-04-16,0.98,1.6121182645007464
2007-04-17,0.98,1.6097240107286286
2007-04-18,0.98,1.6126625085696384
2007-04-19,0.98,1.6051075396023031
2007-04-20,0.98,1.6192263589796232
2007-04-23,0.98,1.6210031080698744
2007-04-24,0.98,1.618583275865467
2007-04-25,0.98,1.6328195405598482
2007-04-26,0.98,1.6344187306687994
2007-04-27,0.98,1.6305572207254422
2007-04-30,0.98,1.6090908114438298
2007-05-01,0.98,1.6093041284136598
2007-05-02,0.98,1.6296868821706345
2007-05-03,0.98,1.6344577019638475
2007-05-04,0.98,1.6399639087612017
2007-05-07,0.98,1.6413937497039217
2007-05-08,0.98,1.6393840760039828
2007-05-09,0.98,1.6485615886410923
2007-05-10,0.98,1.6220114519184987
2007-05-11,0.98,1.640243719787883
2007-05-14,0.98,1.631758997511715
2007-05-15,0.98,1.6235383650400677
2007-05-16,0.98,1.6326627814838035
2007-05-17,0.98,1.6321754432142983
2007-05-18,0.98,1.644799966388514
2007-05-21,0.98,1.657007357870538
2007-05-22,0.98,1.6630351597596504
2007-05-23,0.98,1.6600657139346007
2007-05-24,0.98,1.635261194494227
2007-05-25,0.98,1.6470179772789073
2007-05-29,0.98,1.6553517394865511
2007-05-30,0.98,1.6687718828885936
2007-05-31,0.98,1.677084974800785
2007-06-01,0.98,1.687722728807763
2007-06-04,0.98,1.6925919837497116
2007-06-05,0.98,1.683841731224791
2007-06-06,0.98,1.6659613348850313
2007-06-07,0.98,1.6333397486850885
2007-06-08,0.98,1.6500096642877233
2007-06-11,0.98,1.652035860972793
2007-06-12,0.98,1.6329174276259861
2007-06-13,0.98,1.6540651349705393
2007-06-14,0.98,1.6656497822876057
2007-06-15,0.98,1.6809057699498766
2007-06-18,0.98,1.6791038668305023
2007-06-19,0.98,1.6820929637004394
2007-06-20,0.98,1.6637869766345366
2007-06-21,0.98,1.6745873843528263
2007-06-22,0.98,1.660663597171831
2007-06-25,0.98,1.6485350660092801
2007-06-26,0.98,1.6405015881862268
2007-06-27,0.98,1.6589487301801935
2007-06-28,0.98,1.6605755415956633
2007-06-29,0.98,1.6594824452245092
2007-07-02,0.98,1.6801699824009957
2007-07-03,0.98,1.6859548321346487
2007-07-05,0.98,1.6911423166046309
2007-07-06,0.98,1.7015878597887544
2007-07-09,0.98,1.7079180340071733
2007-07-10,0.98,1.6849682579620033
2007-07-11,0.98,1.6926200283279578
2007-07-12,0.98,1.7193638407778709
2007-07-13,0.98,1.725760882846553
2007-07-16,0.98,1.7154140042936659
2007-07-17,0.98,1.7154708603478155
2007-07-18,0.98,1.7114405224939129
2007-07-19,0.98,1.7228230128260025
2007-07-20,0.98,1.7015692682721015
2007-07-23,0.98,1.7015943946254348
2007-07-24,0.98,1.6633400619338814
2007-07-25,0.98,1.6620873851280853
2007-07-26,0.98,1.6213723978390717
2007-07-27,0.98,1.5974051945536405
2007-07-30,0.98,1.6131471588866986
2007-07-31,0.98,1.5993764412126674
2007-08-01,0.98,1.5989375757604896
2007-08-02,0.98,1.609865553745169
2007-08-03,0.6,1.5662241388375793
2007-08-06,0.6,1.582822552916881
2007-08-07,0.98,1.5961065890020545
2007-08-08,0.98,1.6253593568262594
2007-08-09,0.98,1.590123712523317
2007-08-10,0.98,1.5893993052383382
2007-08-13,0.6,1.5895396851908232
2007-08-14,0.6,1.5576186211584773
2007-08-15,0.15,1.527199081463255
2007-08-16,0.15,1.5225718972528315
2007-08-17,0.6,1.5578083835929937
2007-08-20,0.6,1.5657156570419621
2007-08-21,0.6,1.5709263830604123
2007-08-22,0.98,1.5962694790651024
2007-08-23,0.6,1.5906273729969616
2007-08-24,0.98,1.6117524804136831
2007-08-27,0.6,1.5981061196583894
2007-08-28,0.6,1.559023584276854
2007-08-29,0.6,1.593553414130106
2007-08-30,0.6,1.5890440594956974
2007-08-31,0.98,1.6134583023270666
2007-09-04,0.98,1.6339599307711286
2007-09-05,0.98,1.6180830524926815
2007-09-06,0.98,1.6275044636005542
2007-09-07,0.6,1.6005918623511441
2007-09-10,0.6,1.5908934193800268
2007-09-11,0.98,1.612604008627873
2007-09-12,0.98,1.6109554861697863
2007-09-13,0.98,1.6187608428626588
2007-09-14,0.98,1.623419870000783
2007-09-17,0.98,1.6120071095974808
2007-09-18,0.98,1.661868792330741
2007-09-19,0.98,1.6744423028056015
2007-09-20,0.98,1.6648820963701079
2007-09-21,0.98,1.6741996320913732
2007-09-24,0.98,1.6666663788486478
2007-09-25,0.98,1.6662939244371986
2007-09-26,0.98,1.6776473092081177
2007-09-27,0.98,1.688445996945701
2007-09-28,0.98,1.6835859045028618
2007-10-01,0.98,1.7097702761091118
2007-10-02,0.98,1.7175644042009106
2007-10-03,0.98,1.7110219803249398
2007-10-04,0.98,1.7136955424431801
2007-10-05,0.98,1.7400132882283932
2007-10-08,0.98,1.7340939131895832
2007-10-09,0.98,1.750226185515161
2007-10-10,0.98,1.753050977136582
2007-10-11,0.98,1.7395554257080919
2007-10-12,0.98,1.7499923693671258
2007-10-15,0.98,1.7383553647179264
2007-10-16,0.98,1.7228177584119968
2007-10-17,0.98,1.7270339638213166
2007-10-18,0.98,1.7283553434377936
2007-10-19,0.98,1.6857199961364333
2007-10-22,0.98,1.6959500968960344
